intervention_class,baseline_risk_per_1000,rr_hfhosp,rr_hfhosp_ci_low,rr_hfhosp_ci_high,arr_hfhosp_per_1000,arr_hfhosp_ci_low,arr_hfhosp_ci_high,rr_sae,rr_sae_ci_low,rr_sae_ci_high,ari_sae_per_1000,ari_sae_ci_low,ari_sae_ci_high,net_benefit_per_1000
ARNI,50,0.875,0.6051680612990534,1.2651444267506613,6.25,-13.257221337533068,19.74159693504733,1.142857142857143,0.5866707802423063,2.226329472962908,7.142857142857153,-20.666460987884683,61.316473648145404,-0.892857142857153
ARNI,100,0.875,0.6051680612990534,1.2651444267506613,12.5,-26.514442675066135,39.48319387009466,1.142857142857143,0.5866707802423063,2.226329472962908,14.285714285714306,-41.332921975769366,122.63294729629081,-1.785714285714306
ARNI,200,0.875,0.6051680612990534,1.2651444267506613,25.0,-53.02888535013227,78.96638774018932,1.142857142857143,0.5866707802423063,2.226329472962908,28.571428571428612,-82.66584395153873,245.26589459258162,-3.571428571428612
MRA,50,0.8799999999999999,0.5375703099388714,1.4405557481179698,6.000000000000007,-22.027787405898493,23.12148450305643,1.2000000000000002,0.645658298651167,2.230281873567301,10.000000000000007,-17.71708506744165,61.51409367836504,-4.0
MRA,100,0.8799999999999999,0.5375703099388714,1.4405557481179698,12.000000000000014,-44.05557481179699,46.24296900611286,1.2000000000000002,0.645658298651167,2.230281873567301,20.000000000000014,-35.4341701348833,123.02818735673009,-8.0
MRA,200,0.8799999999999999,0.5375703099388714,1.4405557481179698,24.00000000000003,-88.11114962359397,92.48593801222572,1.2000000000000002,0.645658298651167,2.230281873567301,40.00000000000003,-70.8683402697666,246.05637471346017,-16.0
SGLT2 inhibitors,50,0.6666666666666667,0.4070900121658477,1.0917596383164976,16.666666666666664,-4.5879819158248765,29.645499391707613,0.8333333333333334,0.3774013284222466,1.840068892570197,-8.333333333333329,-31.12993357888767,42.00344462850984,24.999999999999993
SGLT2 inhibitors,100,0.6666666666666667,0.4070900121658477,1.0917596383164976,33.33333333333333,-9.175963831649753,59.290998783415226,0.8333333333333334,0.3774013284222466,1.840068892570197,-16.666666666666657,-62.25986715777534,84.00688925701968,49.999999999999986
SGLT2 inhibitors,200,0.6666666666666667,0.4070900121658477,1.0917596383164976,66.66666666666666,-18.351927663299506,118.58199756683045,0.8333333333333334,0.3774013284222466,1.840068892570197,-33.333333333333314,-124.51973431555068,168.01377851403936,99.99999999999997
